REF_DATE,GEO,Age,Sex,Indicators,VALUE
2015,Canada (excluding territories),50 to 64 years,Both sexes,"Body mass index, adjusted self-reported, adult (18 years and over), obese",32
2015,Canada (excluding territories),50 to 64 years,Both sexes,Arthritis (15 years and over),29.4
2015,Canada (excluding territories),50 to 64 years,Both sexes,Diabetes,9.6
2015,Canada (excluding territories),50 to 64 years,Both sexes,Asthma,8.1
2015,Canada (excluding territories),50 to 64 years,Both sexes,Chronic obstructive pulmonary disease (COPD; 35 years and over),4.8
2015,Canada (excluding territories),50 to 64 years,Both sexes,High blood pressure,23.9
2015,Canada (excluding territories),50 to 64 years,Both sexes,Mood disorder,9.2
2015,Canada (excluding territories),50 to 64 years,Both sexes,"Current smoker, daily or occasional",21
2015,Canada (excluding territories),50 to 64 years,Both sexes,"Current smoker, daily",16.8
2015,Canada (excluding territories),50 to 64 years,Both sexes,Heavy drinking,18.9
2015,Canada (excluding territories),50 to 64 years,Both sexes,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",55.6
2015,Canada (excluding territories),50 to 64 years,Both sexes,Breast milk feeding initiation,NA
2015,Canada (excluding territories),50 to 64 years,Both sexes,"Exclusive breastfeeding, at least 6 months",NA
2015,Canada (excluding territories),50 to 64 years,Both sexes,"Fruit and vegetable consumption, 5 times or more per day",30.6
2015,Canada (excluding territories),50 to 64 years,Both sexes,"Sense of belonging to local community, somewhat strong or very strong",66.7
2015,Canada (excluding territories),50 to 64 years,Both sexes,"Life satisfaction, satisfied or very satisfied",91.1
2015,Canada (excluding territories),50 to 64 years,Both sexes,Has a regular healthcare provider,88.4
2015,Canada (excluding territories),50 to 64 years,Both sexes,Contact with a medical doctor in the past 12 months,78.1
2015,Canada (excluding territories),50 to 64 years,Both sexes,Influenza immunization in the past 12 months,37.2
2015,Canada (excluding territories),50 to 64 years,Males,"Perceived health, very good or excellent",57.9
2015,Canada (excluding territories),50 to 64 years,Males,"Perceived health, fair or poor",13
2015,Canada (excluding territories),50 to 64 years,Males,"Perceived mental health, very good or excellent",73.6
2015,Canada (excluding territories),50 to 64 years,Males,"Perceived mental health, fair or poor",5.6
2015,Canada (excluding territories),50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",22.8
2015,Canada (excluding territories),50 to 64 years,Males,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",43.5
2015,Canada (excluding territories),50 to 64 years,Males,"Body mass index, adjusted self-reported, adult (18 years and over), obese",33.9
2015,Canada (excluding territories),50 to 64 years,Males,Arthritis (15 years and over),24.6
2015,Canada (excluding territories),50 to 64 years,Males,Diabetes,11.2
2015,Canada (excluding territories),50 to 64 years,Males,Asthma,7
2015,Canada (excluding territories),50 to 64 years,Males,Chronic obstructive pulmonary disease (COPD; 35 years and over),4.4
2015,Canada (excluding territories),50 to 64 years,Males,High blood pressure,24.7
2015,Canada (excluding territories),50 to 64 years,Males,Mood disorder,6.8
2015,Canada (excluding territories),50 to 64 years,Males,"Current smoker, daily or occasional",23.2
2015,Canada (excluding territories),50 to 64 years,Males,"Current smoker, daily",18.6
2015,Canada (excluding territories),50 to 64 years,Males,Heavy drinking,23.8
2015,Canada (excluding territories),50 to 64 years,Males,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",58.5
2015,Canada (excluding territories),50 to 64 years,Males,"Fruit and vegetable consumption, 5 times or more per day",21.7
2015,Canada (excluding territories),50 to 64 years,Males,"Sense of belonging to local community, somewhat strong or very strong",67.9
2015,Canada (excluding territories),50 to 64 years,Males,"Life satisfaction, satisfied or very satisfied",90.9
2015,Canada (excluding territories),50 to 64 years,Males,Has a regular healthcare provider,85.9
2015,Canada (excluding territories),50 to 64 years,Males,Contact with a medical doctor in the past 12 months,73.4
2015,Canada (excluding territories),50 to 64 years,Males,Influenza immunization in the past 12 months,33.7
2015,Canada (excluding territories),50 to 64 years,Females,"Perceived health, very good or excellent",57.6
2015,Canada (excluding territories),50 to 64 years,Females,"Perceived health, fair or poor",13.4
2015,Canada (excluding territories),50 to 64 years,Females,"Perceived mental health, very good or excellent",70.5
2015,Canada (excluding territories),50 to 64 years,Females,"Perceived mental health, fair or poor",6.8
2015,Canada (excluding territories),50 to 64 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",24.6
2015,Canada (excluding territories),50 to 64 years,Females,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",33.2
2015,Canada (excluding territories),50 to 64 years,Females,"Body mass index, adjusted self-reported, adult (18 years and over), obese",30.1
2015,Canada (excluding territories),50 to 64 years,Females,Arthritis (15 years and over),34.1
2015,Canada (excluding territories),50 to 64 years,Females,Diabetes,7.9
2015,Canada (excluding territories),50 to 64 years,Females,Asthma,9.3
2015,Canada (excluding territories),50 to 64 years,Females,Chronic obstructive pulmonary disease (COPD; 35 years and over),5.2
2015,Canada (excluding territories),50 to 64 years,Females,High blood pressure,23.2
2015,Canada (excluding territories),50 to 64 years,Females,Mood disorder,11.6
2015,Canada (excluding territories),50 to 64 years,Females,"Current smoker, daily or occasional",18.8
2015,Canada (excluding territories),50 to 64 years,Females,"Current smoker, daily",15
2015,Canada (excluding territories),50 to 64 years,Females,Heavy drinking,14
2015,Canada (excluding territories),50 to 64 years,Females,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",52.7
2015,Canada (excluding territories),50 to 64 years,Females,Breast milk feeding initiation,NA
2015,Canada (excluding territories),50 to 64 years,Females,"Exclusive breastfeeding, at least 6 months",NA
2015,Canada (excluding territories),50 to 64 years,Females,"Fruit and vegetable consumption, 5 times or more per day",39.4
2015,Canada (excluding territories),50 to 64 years,Females,"Sense of belonging to local community, somewhat strong or very strong",65.4
2015,Canada (excluding territories),50 to 64 years,Females,"Life satisfaction, satisfied or very satisfied",91.2
2015,Canada (excluding territories),50 to 64 years,Females,Has a regular healthcare provider,91
2015,Canada (excluding territories),50 to 64 years,Females,Contact with a medical doctor in the past 12 months,82.8
2015,Canada (excluding territories),50 to 64 years,Females,Influenza immunization in the past 12 months,40.6
2015,Canada (excluding territories),65 years and over,Both sexes,"Perceived health, very good or excellent",47
2015,Canada (excluding territories),65 years and over,Both sexes,"Perceived health, fair or poor",20.7
2015,Canada (excluding territories),65 years and over,Both sexes,"Perceived mental health, very good or excellent",70.5
2015,Canada (excluding territories),65 years and over,Both sexes,"Perceived mental health, fair or poor",5
2015,Canada (excluding territories),65 years and over,Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",11.9
2015,Canada (excluding territories),65 years and over,Both sexes,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",40.1
2015,Canada (excluding territories),65 years and over,Both sexes,"Body mass index, adjusted self-reported, adult (18 years and over), obese",27.2
2015,Canada (excluding territories),65 years and over,Both sexes,Arthritis (15 years and over),48.2
2015,Canada (excluding territories),65 years and over,Both sexes,Diabetes,17.7
2015,Canada (excluding territories),65 years and over,Both sexes,Asthma,8
2015,Canada (excluding territories),65 years and over,Both sexes,Chronic obstructive pulmonary disease (COPD; 35 years and over),7.5
2015,Canada (excluding territories),65 years and over,Both sexes,High blood pressure,44.7
2015,Canada (excluding territories),65 years and over,Both sexes,Mood disorder,6.1
2015,Canada (excluding territories),65 years and over,Both sexes,"Current smoker, daily or occasional",9.8
2015,Canada (excluding territories),65 years and over,Both sexes,"Current smoker, daily",7.9
2015,Canada (excluding territories),65 years and over,Both sexes,Heavy drinking,6.7
2015,Canada (excluding territories),65 years and over,Both sexes,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",40.2
2015,Canada (excluding territories),65 years and over,Both sexes,Breast milk feeding initiation,NA
2015,Canada (excluding territories),65 years and over,Both sexes,"Exclusive breastfeeding, at least 6 months",NA
2015,Canada (excluding territories),65 years and over,Both sexes,"Fruit and vegetable consumption, 5 times or more per day",31.5
2015,Canada (excluding territories),65 years and over,Both sexes,"Sense of belonging to local community, somewhat strong or very strong",74.3
2015,Canada (excluding territories),65 years and over,Both sexes,"Life satisfaction, satisfied or very satisfied",89.7
2015,Canada (excluding territories),65 years and over,Both sexes,Has a regular healthcare provider,94
2015,Canada (excluding territories),65 years and over,Both sexes,Contact with a medical doctor in the past 12 months,86.1
2015,Canada (excluding territories),65 years and over,Both sexes,Influenza immunization in the past 12 months,61.8
2015,Canada (excluding territories),65 years and over,Males,"Perceived health, very good or excellent",48.5
2015,Canada (excluding territories),65 years and over,Males,"Perceived health, fair or poor",19.9
2015,Canada (excluding territories),65 years and over,Males,"Perceived mental health, very good or excellent",71.9
2015,Canada (excluding territories),65 years and over,Males,"Perceived mental health, fair or poor",4.5
2015,Canada (excluding territories),65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",9.2
2015,Canada (excluding territories),65 years and over,Males,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",44.4
2015,Canada (excluding territories),65 years and over,Males,"Body mass index, adjusted self-reported, adult (18 years and over), obese",27
2015,Canada (excluding territories),65 years and over,Males,Arthritis (15 years and over),39.1
2015,Canada (excluding territories),65 years and over,Males,Diabetes,20.9
2015,Canada (excluding territories),65 years and over,Males,Asthma,6
2015,Canada (excluding territories),65 years and over,Males,Chronic obstructive pulmonary disease (COPD; 35 years and over),6.2
2015,Canada (excluding territories),65 years and over,Males,High blood pressure,42.3
2015,Canada (excluding territories),65 years and over,Males,Mood disorder,4.5
2015,Canada (excluding territories),65 years and over,Males,"Current smoker, daily or occasional",10.5
2015,Canada (excluding territories),65 years and over,Males,"Current smoker, daily",8.7
