REF_DATE,GEO,Age,Sex,Indicators,VALUE
2002,Atlantic Provinces,25 to 64 years,Both sexes,"Perceived mental health, very good or excellent",65.4
2002,Atlantic Provinces,25 to 64 years,Both sexes,"Perceived mental health, good",26.7
2002,Atlantic Provinces,25 to 64 years,Both sexes,"Perceived mental health, fair or poor",7.8
2002,Atlantic Provinces,25 to 64 years,Both sexes,"Self-rated work stress, days quite a bit or extremely stressful",25
2002,Atlantic Provinces,25 to 64 years,Both sexes,"Self-rated work stress, days a bit stressful",42.2
2002,Atlantic Provinces,25 to 64 years,Both sexes,"Self-rated work stress, days not at all or not very stressful",32.8
2002,Atlantic Provinces,25 to 64 years,Both sexes,"Post-traumatic stress disorder, current diagnosed condition",1.1
2002,Atlantic Provinces,25 to 64 years,Both sexes,"Eating disorder, current diagnosed condition",0.3
2002,Atlantic Provinces,25 to 64 years,Males,"Major depressive episode, life",9.3
2002,Atlantic Provinces,25 to 64 years,Males,"Major depressive episode, 12 months",3.2
2002,Atlantic Provinces,25 to 64 years,Males,"Cannabis use, life",55.2
2002,Atlantic Provinces,25 to 64 years,Males,"Cannabis use, 12 months",14.8
2002,Atlantic Provinces,25 to 64 years,Males,"Suicidal thoughts, life",11.2
2002,Atlantic Provinces,25 to 64 years,Males,"Suicidal thoughts, 12 months",3.1
2002,Atlantic Provinces,25 to 64 years,Males,"Perceived mental health, very good or excellent",68.1
2002,Atlantic Provinces,25 to 64 years,Males,"Perceived mental health, good",25.4
2002,Atlantic Provinces,25 to 64 years,Males,"Perceived mental health, fair or poor",6.5
2002,Atlantic Provinces,25 to 64 years,Males,"Self-rated work stress, days quite a bit or extremely stressful",24.2
2002,Atlantic Provinces,25 to 64 years,Males,"Self-rated work stress, days a bit stressful",41.9
2002,Atlantic Provinces,25 to 64 years,Males,"Self-rated work stress, days not at all or not very stressful",33.9
2002,Atlantic Provinces,25 to 64 years,Males,"Post-traumatic stress disorder, current diagnosed condition",0.9
2002,Atlantic Provinces,25 to 64 years,Males,"Eating disorder, current diagnosed condition",NA
2002,Atlantic Provinces,25 to 64 years,Females,"Major depressive episode, life",16.4
2002,Atlantic Provinces,25 to 64 years,Females,"Major depressive episode, 12 months",5.5
2002,Atlantic Provinces,25 to 64 years,Females,"Cannabis use, life",38.3
2002,Atlantic Provinces,25 to 64 years,Females,"Cannabis use, 12 months",4.7
2002,Atlantic Provinces,25 to 64 years,Females,"Suicidal thoughts, life",13.4
2002,Atlantic Provinces,25 to 64 years,Females,"Suicidal thoughts, 12 months",2.7
2002,Atlantic Provinces,25 to 64 years,Females,"Perceived mental health, very good or excellent",62.8
2002,Atlantic Provinces,25 to 64 years,Females,"Perceived mental health, good",28.1
2002,Atlantic Provinces,25 to 64 years,Females,"Perceived mental health, fair or poor",9.1
2002,Atlantic Provinces,25 to 64 years,Females,"Self-rated work stress, days quite a bit or extremely stressful",25.9
2002,Atlantic Provinces,25 to 64 years,Females,"Self-rated work stress, days a bit stressful",42.5
2002,Atlantic Provinces,25 to 64 years,Females,"Self-rated work stress, days not at all or not very stressful",31.6
2002,Atlantic Provinces,25 to 64 years,Females,"Post-traumatic stress disorder, current diagnosed condition",1.3
2002,Atlantic Provinces,25 to 64 years,Females,"Eating disorder, current diagnosed condition",NA
2002,Atlantic Provinces,25 to 44 years,Both sexes,"Major depressive episode, life",12.9
2002,Atlantic Provinces,25 to 44 years,Both sexes,"Major depressive episode, 12 months",4.5
2002,Atlantic Provinces,25 to 44 years,Both sexes,"Cannabis use, life",60.5
2002,Atlantic Provinces,25 to 44 years,Both sexes,"Cannabis use, 12 months",13.5
2002,Atlantic Provinces,25 to 44 years,Both sexes,"Suicidal thoughts, life",12.2
2002,Atlantic Provinces,25 to 44 years,Both sexes,"Suicidal thoughts, 12 months",3.1
2002,Atlantic Provinces,25 to 44 years,Both sexes,"Perceived mental health, very good or excellent",69.5
2002,Atlantic Provinces,25 to 44 years,Both sexes,"Perceived mental health, good",23.2
2002,Atlantic Provinces,25 to 44 years,Both sexes,"Perceived mental health, fair or poor",7.3
2002,Atlantic Provinces,25 to 44 years,Both sexes,"Self-rated work stress, days quite a bit or extremely stressful",24.7
2002,Atlantic Provinces,25 to 44 years,Both sexes,"Self-rated work stress, days a bit stressful",44.3
2002,Atlantic Provinces,25 to 44 years,Both sexes,"Self-rated work stress, days not at all or not very stressful",31
2002,Atlantic Provinces,25 to 44 years,Both sexes,"Post-traumatic stress disorder, current diagnosed condition",0.9
2002,Atlantic Provinces,25 to 44 years,Both sexes,"Eating disorder, current diagnosed condition",0.6
2002,Atlantic Provinces,25 to 44 years,Males,"Major depressive episode, life",8.9
2002,Atlantic Provinces,25 to 44 years,Males,"Major depressive episode, 12 months",3.4
2002,Atlantic Provinces,25 to 44 years,Males,"Cannabis use, life",68.1
2002,Atlantic Provinces,25 to 44 years,Males,"Cannabis use, 12 months",20.2
2002,Atlantic Provinces,25 to 44 years,Males,"Suicidal thoughts, life",11.8
2002,Atlantic Provinces,25 to 44 years,Males,"Suicidal thoughts, 12 months",3.6
2002,Atlantic Provinces,25 to 44 years,Males,"Perceived mental health, very good or excellent",70.3
2002,Atlantic Provinces,25 to 44 years,Males,"Perceived mental health, good",22.8
2002,Atlantic Provinces,25 to 44 years,Males,"Perceived mental health, fair or poor",6.9
2002,Atlantic Provinces,25 to 44 years,Males,"Self-rated work stress, days quite a bit or extremely stressful",24.4
2002,Atlantic Provinces,25 to 44 years,Males,"Self-rated work stress, days a bit stressful",43.9
2002,Atlantic Provinces,25 to 44 years,Males,"Self-rated work stress, days not at all or not very stressful",31.7
2002,Atlantic Provinces,25 to 44 years,Males,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Atlantic Provinces,25 to 44 years,Males,"Eating disorder, current diagnosed condition",NA
2002,Atlantic Provinces,25 to 44 years,Females,"Major depressive episode, life",16.7
2002,Atlantic Provinces,25 to 44 years,Females,"Major depressive episode, 12 months",5.7
2002,Atlantic Provinces,25 to 44 years,Females,"Cannabis use, life",53.1
2002,Atlantic Provinces,25 to 44 years,Females,"Cannabis use, 12 months",7
2002,Atlantic Provinces,25 to 44 years,Females,"Suicidal thoughts, life",12.5
2002,Atlantic Provinces,25 to 44 years,Females,"Suicidal thoughts, 12 months",2.7
2002,Atlantic Provinces,25 to 44 years,Females,"Perceived mental health, very good or excellent",68.7
2002,Atlantic Provinces,25 to 44 years,Females,"Perceived mental health, good",23.7
2002,Atlantic Provinces,25 to 44 years,Females,"Perceived mental health, fair or poor",7.6
2002,Atlantic Provinces,25 to 44 years,Females,"Self-rated work stress, days quite a bit or extremely stressful",25
2002,Atlantic Provinces,25 to 44 years,Females,"Self-rated work stress, days a bit stressful",44.8
2002,Atlantic Provinces,25 to 44 years,Females,"Self-rated work stress, days not at all or not very stressful",30.3
2002,Atlantic Provinces,25 to 44 years,Females,"Post-traumatic stress disorder, current diagnosed condition",1.1
2002,Atlantic Provinces,25 to 44 years,Females,"Eating disorder, current diagnosed condition",NA
2002,Atlantic Provinces,45 to 64 years,Both sexes,"Major depressive episode, life",13
2002,Atlantic Provinces,45 to 64 years,Both sexes,"Major depressive episode, 12 months",4.1
2002,Atlantic Provinces,45 to 64 years,Both sexes,"Cannabis use, life",30.9
2002,Atlantic Provinces,45 to 64 years,Both sexes,"Cannabis use, 12 months",5.4
2002,Atlantic Provinces,45 to 64 years,Both sexes,"Suicidal thoughts, life",12.4
2002,Atlantic Provinces,45 to 64 years,Both sexes,"Suicidal thoughts, 12 months",2.7
2002,Atlantic Provinces,45 to 64 years,Both sexes,"Perceived mental health, very good or excellent",60.8
2002,Atlantic Provinces,45 to 64 years,Both sexes,"Perceived mental health, good",30.7
2002,Atlantic Provinces,45 to 64 years,Both sexes,"Perceived mental health, fair or poor",8.5
2002,Atlantic Provinces,45 to 64 years,Both sexes,"Self-rated work stress, days quite a bit or extremely stressful",25.5
2002,Atlantic Provinces,45 to 64 years,Both sexes,"Self-rated work stress, days a bit stressful",39.1
2002,Atlantic Provinces,45 to 64 years,Both sexes,"Self-rated work stress, days not at all or not very stressful",35.5
2002,Atlantic Provinces,45 to 64 years,Both sexes,"Post-traumatic stress disorder, current diagnosed condition",1.2
2002,Atlantic Provinces,45 to 64 years,Both sexes,"Eating disorder, current diagnosed condition",NA
2002,Atlantic Provinces,45 to 64 years,Males,"Major depressive episode, life",9.8
2002,Atlantic Provinces,45 to 64 years,Males,"Major depressive episode, 12 months",2.9
2002,Atlantic Provinces,45 to 64 years,Males,"Cannabis use, life",40.6
2002,Atlantic Provinces,45 to 64 years,Males,"Cannabis use, 12 months",8.8
2002,Atlantic Provinces,45 to 64 years,Males,"Suicidal thoughts, life",10.5
2002,Atlantic Provinces,45 to 64 years,Males,"Suicidal thoughts, 12 months",2.7
2002,Atlantic Provinces,45 to 64 years,Males,"Perceived mental health, very good or excellent",65.6
2002,Atlantic Provinces,45 to 64 years,Males,"Perceived mental health, good",28.3
2002,Atlantic Provinces,45 to 64 years,Males,"Perceived mental health, fair or poor",6.2
2002,Atlantic Provinces,45 to 64 years,Males,"Self-rated work stress, days quite a bit or extremely stressful",23.8
2002,Atlantic Provinces,45 to 64 years,Males,"Self-rated work stress, days a bit stressful",39.3
2002,Atlantic Provinces,45 to 64 years,Males,"Self-rated work stress, days not at all or not very stressful",36.9
2002,Atlantic Provinces,45 to 64 years,Males,"Post-traumatic stress disorder, current diagnosed condition",1
2002,Atlantic Provinces,45 to 64 years,Males,"Eating disorder, current diagnosed condition",NA
2002,Atlantic Provinces,45 to 64 years,Females,"Major depressive episode, life",16.1
2002,Atlantic Provinces,45 to 64 years,Females,"Major depressive episode, 12 months",5.2
2002,Atlantic Provinces,45 to 64 years,Females,"Cannabis use, life",21.4
2002,Atlantic Provinces,45 to 64 years,Females,"Cannabis use, 12 months",2.1
2002,Atlantic Provinces,45 to 64 years,Females,"Suicidal thoughts, life",14.4
2002,Atlantic Provinces,45 to 64 years,Females,"Suicidal thoughts, 12 months",2.8
2002,Atlantic Provinces,45 to 64 years,Females,"Perceived mental health, very good or excellent",56.1
2002,Atlantic Provinces,45 to 64 years,Females,"Perceived mental health, good",33.1
2002,Atlantic Provinces,45 to 64 years,Females,"Perceived mental health, fair or poor",10.8
2002,Atlantic Provinces,45 to 64 years,Females,"Self-rated work stress, days quite a bit or extremely stressful",27.5
2002,Atlantic Provinces,45 to 64 years,Females,"Self-rated work stress, days a bit stressful",38.8
2002,Atlantic Provinces,45 to 64 years,Females,"Self-rated work stress, days not at all or not very stressful",33.7
2002,Atlantic Provinces,45 to 64 years,Females,"Post-traumatic stress disorder, current diagnosed condition",1.4
2002,Atlantic Provinces,45 to 64 years,Females,"Eating disorder, current diagnosed condition",NA
2002,Atlantic Provinces,65 years and over,Both sexes,"Major depressive episode, life",4.5
2002,Atlantic Provinces,65 years and over,Both sexes,"Major depressive episode, 12 months",1.2
2002,Atlantic Provinces,65 years and over,Both sexes,"Cannabis use, life",3.3
2002,Atlantic Provinces,65 years and over,Both sexes,"Cannabis use, 12 months",NA
2002,Atlantic Provinces,65 years and over,Both sexes,"Suicidal thoughts, life",4.8
2002,Atlantic Provinces,65 years and over,Both sexes,"Suicidal thoughts, 12 months",NA
2002,Atlantic Provinces,65 years and over,Both sexes,"Perceived mental health, very good or excellent",62
2002,Atlantic Provinces,65 years and over,Both sexes,"Perceived mental health, good",31.8
2002,Atlantic Provinces,65 years and over,Both sexes,"Perceived mental health, fair or poor",6.2
2002,Atlantic Provinces,65 years and over,Both sexes,"Self-rated work stress, days quite a bit or extremely stressful",NA
2002,Atlantic Provinces,65 years and over,Both sexes,"Self-rated work stress, days a bit stressful",33.7
2002,Atlantic Provinces,65 years and over,Both sexes,"Self-rated work stress, days not at all or not very stressful",58.5
2002,Atlantic Provinces,65 years and over,Both sexes,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Atlantic Provinces,65 years and over,Both sexes,"Eating disorder, current diagnosed condition",NA
2002,Atlantic Provinces,65 years and over,Males,"Major depressive episode, life",3
2002,Atlantic Provinces,65 years and over,Males,"Major depressive episode, 12 months",NA
2002,Atlantic Provinces,65 years and over,Males,"Cannabis use, life",5
2002,Atlantic Provinces,65 years and over,Males,"Cannabis use, 12 months",NA
2002,Atlantic Provinces,65 years and over,Males,"Suicidal thoughts, life",4.2
2002,Atlantic Provinces,65 years and over,Males,"Suicidal thoughts, 12 months",NA
2002,Atlantic Provinces,65 years and over,Males,"Perceived mental health, very good or excellent",61.7
2002,Atlantic Provinces,65 years and over,Males,"Perceived mental health, good",32.1
2002,Atlantic Provinces,65 years and over,Males,"Perceived mental health, fair or poor",6.2
2002,Atlantic Provinces,65 years and over,Males,"Self-rated work stress, days quite a bit or extremely stressful",NA
2002,Atlantic Provinces,65 years and over,Males,"Self-rated work stress, days a bit stressful",28.3
2002,Atlantic Provinces,65 years and over,Males,"Self-rated work stress, days not at all or not very stressful",61
2002,Atlantic Provinces,65 years and over,Males,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Atlantic Provinces,65 years and over,Males,"Eating disorder, current diagnosed condition",NA
2002,Atlantic Provinces,65 years and over,Females,"Major depressive episode, life",5.6
2002,Atlantic Provinces,65 years and over,Females,"Major depressive episode, 12 months",1.5
2002,Atlantic Provinces,65 years and over,Females,"Cannabis use, life",2
2002,Atlantic Provinces,65 years and over,Females,"Cannabis use, 12 months",NA
2002,Atlantic Provinces,65 years and over,Females,"Suicidal thoughts, life",5.3
2002,Atlantic Provinces,65 years and over,Females,"Suicidal thoughts, 12 months",NA
2002,Atlantic Provinces,65 years and over,Females,"Perceived mental health, very good or excellent",62.2
2002,Atlantic Provinces,65 years and over,Females,"Perceived mental health, good",31.5
2002,Atlantic Provinces,65 years and over,Females,"Perceived mental health, fair or poor",6.2
2002,Atlantic Provinces,65 years and over,Females,"Self-rated work stress, days quite a bit or extremely stressful",NA
2002,Atlantic Provinces,65 years and over,Females,"Self-rated work stress, days a bit stressful",48.2
2002,Atlantic Provinces,65 years and over,Females,"Self-rated work stress, days not at all or not very stressful",51.8
